Event ID,Timestamp,User ID,Device ID,Session ID,Source IP,Destination IP,Source Port,Destination Port,Protocol,Country,City,Login Method,Access Type,Login Attempts,Login Success,Session Duration,Actions Count,Privilege Level,Operating System,Application,Device Type,Threat Type,Threat Severity,Anomaly Score,Malware Detected,Intrusion Flag,Response Action,Incident Status,Data Exfiltration (MB)
688,2024-04-22 07:06:29,user_410,device_265,session_3732,184.227.36.234,36.246.73.150,33280,3389,TCP,Brazil,Sao Paulo,Password,Local,4,1,4865,43,Admin,Linux,Edge,Desktop,Insider,Critical,0.8106657734835124,0,1,Investigating,Investigating,207.97467566094534
689,2024-11-17 21:43:29,user_196,device_904,session_8800,61.14.113.77,21.152.178.210,52140,443,TCP,UK,London,Password,VPN,2,1,5824,140,Admin,iOS,Edge,Mobile,None,Low,0.24734467114334402,0,0,Allowed,Resolved,0.0
690,2024-05-24 16:21:53,user_371,device_451,session_4078,167.136.125.224,235.157.150.212,3013,3389,ICMP,Nigeria,Berlin,Password,Remote,5,0,2844,38,User,Android,Firefox,Mobile,None,Low,0.7531997019142294,0,0,Allowed,Resolved,0.0
691,2024-09-19 18:02:45,user_248,device_110,session_9544,149.245.250.110,61.163.48.143,36422,3389,UDP,UK,Abuja,OAuth,VPN,6,1,5420,124,Admin,Android,Firefox,Mobile,None,Low,0.5598861561267373,0,0,Allowed,Resolved,0.0
692,2024-01-17 05:50:00,user_34,device_228,session_7102,45.212.72.58,220.115.19.249,24079,22,UDP,Canada,Abuja,MFA,Local,3,1,7195,43,User,macOS,Edge,Mobile,None,Low,0.4067241039740984,0,0,Allowed,Resolved,0.0
693,2024-07-19 05:46:22,user_142,device_903,session_415,221.106.246.81,251.51.29.113,39403,443,TCP,Brazil,Abuja,Password,Remote,9,0,1682,195,User,Windows,Safari,Mobile,DDoS,High,0.3060591982161759,0,1,Blocked,Resolved,0.0
694,2024-09-01 22:44:38,user_416,device_983,session_1346,60.115.194.15,248.85.163.197,52458,22,ICMP,China,Sao Paulo,Password,Local,1,1,2955,42,User,Android,Chrome,Server,None,Low,0.028284928290979727,0,0,Allowed,Resolved,0.0
695,2024-07-30 12:56:14,user_353,device_692,session_6819,119.69.133.228,145.181.52.142,17017,3389,UDP,Canada,Abuja,Password,VPN,5,0,850,124,User,macOS,Safari,Desktop,None,Low,0.30929306372303,0,0,Allowed,Resolved,0.0
696,2024-09-22 07:53:34,user_226,device_939,session_1211,3.29.22.166,54.107.221.242,46513,443,TCP,China,Beijing,Password,Local,6,1,3889,151,User,iOS,Chrome,Server,None,Low,0.6913498642761624,0,0,Allowed,Resolved,0.0
697,2024-01-22 09:56:10,user_83,device_818,session_4732,34.6.109.49,6.117.118.197,55046,80,TCP,India,Sao Paulo,MFA,VPN,7,0,3927,89,User,Windows,Chrome,Mobile,None,Low,0.05282464448413671,0,0,Allowed,Resolved,0.0
698,2024-08-15 22:03:35,user_438,device_215,session_6360,29.102.123.54,27.102.117.104,46636,443,ICMP,UK,Delhi,Password,Remote,3,1,2369,119,Admin,Android,Chrome,Mobile,None,Low,0.5126839534499428,0,0,Allowed,Resolved,0.0
699,2024-11-05 08:31:49,user_224,device_23,session_1008,145.110.212.44,41.143.172.238,30393,443,UDP,Germany,Beijing,Password,Remote,3,1,2707,109,User,Android,Safari,Server,None,Low,0.21321419566014443,0,0,Allowed,Resolved,0.0
700,2024-01-31 08:14:05,user_274,device_155,session_9907,253.60.254.74,49.15.211.73,59075,22,TCP,Brazil,Abuja,Password,VPN,2,1,1833,48,User,macOS,Edge,Server,DDoS,High,0.8768479982514564,0,1,Blocked,Resolved,0.0
701,2024-06-05 01:23:17,user_479,device_358,session_5903,199.171.222.91,81.247.146.150,57916,3389,TCP,USA,New York,Password,Remote,5,0,4372,155,Admin,Windows,Chrome,Desktop,None,Low,0.17129055466767318,0,0,Allowed,Resolved,0.0
702,2024-08-15 16:18:35,user_300,device_299,session_1909,193.212.76.145,143.34.242.80,4611,443,UDP,Nigeria,Beijing,Password,Local,1,1,6999,127,User,Linux,Safari,Mobile,None,Low,0.7836227424434298,0,0,Allowed,Resolved,0.0
703,2024-07-01 15:36:10,user_497,device_458,session_4082,55.156.230.112,220.123.242.244,40625,80,ICMP,UK,Delhi,Password,Remote,7,1,6375,120,Admin,iOS,Chrome,Mobile,Brute Force,Medium,0.8131202726214194,0,1,Blocked,Resolved,0.0
704,2024-11-29 12:51:23,user_137,device_650,session_6640,10.201.62.90,227.219.60.223,21138,22,UDP,China,Beijing,MFA,Remote,6,1,6226,194,User,Android,Safari,Mobile,None,Low,0.4405366481233782,0,0,Allowed,Resolved,0.0
705,2024-07-09 06:42:27,user_47,device_859,session_5777,89.174.64.119,223.156.178.251,31551,21,UDP,Canada,New York,MFA,Local,8,0,1785,185,User,Windows,Chrome,Mobile,Brute Force,Medium,0.20658911217259224,0,1,Blocked,Resolved,0.0
706,2024-08-10 07:41:40,user_34,device_636,session_6024,123.205.228.70,230.224.21.108,8043,80,ICMP,UK,Lagos,Password,Remote,7,0,1414,79,User,iOS,Firefox,Mobile,None,Low,0.13636565385124133,0,0,Allowed,Resolved,0.0
707,2024-06-20 04:11:02,user_94,device_191,session_9219,174.253.231.111,177.1.105.22,64988,21,TCP,Brazil,London,MFA,Remote,5,0,2208,113,Admin,Linux,Edge,Server,None,Low,0.09326012018083174,0,0,Allowed,Resolved,0.0
708,2024-12-05 04:56:07,user_382,device_409,session_3343,166.151.180.194,185.57.79.180,57323,22,UDP,China,New York,MFA,Local,3,1,4158,180,Admin,macOS,Safari,Mobile,Insider,Critical,0.8676188661891324,0,1,Investigating,Resolved,290.31694797736134
709,2024-11-20 14:16:47,user_242,device_579,session_3188,148.202.120.250,190.186.22.112,60354,22,TCP,USA,London,Password,VPN,5,1,2875,13,User,Windows,Chrome,Mobile,Brute Force,Medium,0.8470469188705548,0,1,Blocked,Open,0.0
710,2024-07-17 15:51:25,user_31,device_330,session_3730,107.103.110.20,210.139.86.251,48683,443,UDP,USA,Beijing,Password,Local,5,0,7107,137,User,Windows,Edge,Desktop,None,Low,0.44414420222011963,0,0,Allowed,Resolved,0.0
711,2024-03-21 21:37:03,user_447,device_33,session_4356,87.75.180.9,64.30.136.232,26500,21,ICMP,Nigeria,Beijing,MFA,Local,5,1,6684,123,User,Linux,Edge,Server,None,Low,0.38495088392854715,0,0,Allowed,Resolved,0.0
712,2024-07-13 04:47:54,user_292,device_789,session_8054,48.26.191.205,36.152.128.233,52697,3389,UDP,UK,Beijing,Password,VPN,8,0,3054,120,Admin,Linux,Safari,Mobile,Malware,High,0.9505503719437564,1,0,Quarantined,Resolved,349.42660206028614
713,2024-06-20 16:24:39,user_308,device_647,session_4444,254.143.78.176,125.251.142.131,23089,3389,UDP,China,Abuja,Password,Local,4,1,6378,91,User,iOS,Chrome,Mobile,None,Low,0.1641144395957903,0,0,Allowed,Resolved,0.0
714,2024-02-11 01:59:11,user_24,device_925,session_3011,109.68.114.194,84.182.181.207,32816,3389,UDP,Nigeria,Beijing,Password,VPN,7,1,398,65,User,Linux,Edge,Mobile,None,Low,0.4364483988231128,0,0,Allowed,Resolved,0.0
715,2024-07-01 06:01:19,user_138,device_269,session_3812,201.142.100.138,168.151.99.55,2878,443,ICMP,USA,Beijing,Password,Remote,7,0,5295,152,Admin,iOS,Firefox,Mobile,None,Low,0.5739143089462625,0,0,Allowed,Resolved,0.0
716,2024-07-04 17:51:29,user_130,device_581,session_1782,68.198.215.237,147.128.107.109,55111,3389,TCP,China,Beijing,OAuth,VPN,4,1,2971,121,User,Windows,Safari,Server,Brute Force,Medium,0.8164640593918385,0,1,Blocked,Resolved,0.0
717,2024-12-08 23:10:22,user_294,device_394,session_3570,219.234.134.248,134.52.15.68,50616,22,UDP,Nigeria,Berlin,MFA,VPN,2,1,1657,106,User,macOS,Chrome,Server,None,Low,0.725853084338395,0,0,Allowed,Resolved,0.0
718,2024-03-01 15:48:08,user_382,device_157,session_1846,133.163.19.183,77.69.44.206,57893,80,TCP,Canada,Lagos,OAuth,Remote,6,0,1824,38,Root,macOS,Edge,Desktop,None,Low,0.365377374534934,0,0,Allowed,Resolved,0.0
719,2024-11-09 05:43:10,user_172,device_125,session_9281,25.16.244.15,226.209.131.195,17700,80,ICMP,Brazil,Abuja,Password,VPN,1,1,3940,103,User,macOS,Edge,Mobile,Malware,High,0.8553361303023147,1,0,Quarantined,Resolved,423.76728335756167
720,2024-11-21 18:36:31,user_268,device_138,session_1030,242.162.251.180,41.211.6.130,26382,80,TCP,Canada,Lagos,MFA,Local,9,0,2864,68,User,Linux,Safari,Mobile,Insider,Critical,0.27046910561650883,0,1,Investigating,Resolved,415.44841063001047
721,2024-03-01 22:54:00,user_475,device_170,session_3240,88.241.145.157,228.50.76.223,62128,80,TCP,India,Sao Paulo,Password,Remote,2,1,5509,5,User,iOS,Safari,Desktop,None,Low,0.2726305088675055,0,0,Allowed,Resolved,0.0
722,2024-04-22 22:10:59,user_392,device_328,session_1239,96.235.111.82,38.54.76.15,53979,443,ICMP,Germany,Abuja,MFA,VPN,3,1,5349,185,User,macOS,Edge,Server,None,Low,0.18677730663607006,0,0,Allowed,Resolved,0.0
723,2024-07-20 14:45:29,user_140,device_814,session_5918,94.252.210.216,32.201.47.88,55358,443,ICMP,UK,New York,Password,Remote,6,1,3050,121,User,iOS,Safari,Mobile,Insider,Critical,0.8021443781024846,0,1,Investigating,Resolved,152.84179058873318
724,2024-01-02 12:40:53,user_418,device_242,session_5171,232.3.128.119,218.206.58.233,41340,80,ICMP,UK,London,Password,Remote,9,0,5443,86,Admin,Android,Safari,Mobile,DDoS,High,0.9272656326314092,0,1,Blocked,Resolved,0.0
725,2024-01-18 14:44:36,user_253,device_124,session_9429,112.85.4.65,62.90.120.243,3969,80,ICMP,Nigeria,Berlin,MFA,Remote,9,0,2807,186,User,macOS,Firefox,Server,DDoS,High,0.24550181102747182,0,1,Blocked,Resolved,0.0
726,2024-11-03 21:08:23,user_79,device_301,session_1223,147.232.106.145,193.237.221.122,16460,3389,TCP,USA,Sao Paulo,Password,VPN,9,0,3910,9,User,Linux,Safari,Server,Malware,High,0.5549753348525481,1,0,Quarantined,Resolved,221.05114458792508
727,2024-03-25 15:44:17,user_462,device_158,session_8258,205.91.59.53,52.81.159.15,29816,21,TCP,UK,Lagos,MFA,Local,5,0,2079,68,Admin,iOS,Safari,Mobile,None,Low,0.0026074633926337354,0,0,Allowed,Resolved,0.0
728,2024-06-10 00:47:43,user_429,device_887,session_733,186.36.2.127,105.18.177.8,49337,80,TCP,UK,Lagos,MFA,VPN,5,0,319,18,User,Linux,Firefox,Server,None,Low,0.4459652704044057,0,0,Allowed,Resolved,0.0
729,2024-07-13 20:57:30,user_141,device_308,session_4540,240.170.219.64,245.194.34.95,22102,80,TCP,Germany,New York,Password,Remote,2,1,2821,39,Admin,Android,Edge,Server,None,Low,0.6588347003588382,0,0,Allowed,Resolved,0.0
730,2024-10-26 19:24:51,user_292,device_887,session_833,250.236.249.98,47.81.39.38,10539,22,TCP,Germany,Berlin,MFA,Remote,1,1,6482,6,User,Windows,Chrome,Server,Malware,High,0.9597268380389613,1,0,Quarantined,Resolved,162.99491500408698
731,2024-07-06 07:17:32,user_204,device_837,session_3138,59.68.59.219,242.117.10.141,13547,443,UDP,UK,Sao Paulo,Password,Local,8,1,4714,136,User,Windows,Chrome,Server,Phishing,Medium,0.4916467501114742,0,0,Blocked,Resolved,0.0
732,2024-05-26 12:30:09,user_298,device_645,session_3355,249.198.190.32,136.248.103.85,58001,443,UDP,Brazil,Delhi,MFA,VPN,2,1,5252,70,User,Android,Chrome,Server,None,Low,0.027492889631774653,0,0,Allowed,Resolved,0.0
733,2024-04-19 09:06:05,user_355,device_239,session_3406,149.111.152.17,146.226.140.144,29955,80,UDP,Germany,London,Password,Remote,9,0,821,65,User,Windows,Safari,Mobile,DDoS,High,0.42896998071750725,0,1,Blocked,Investigating,0.0
734,2024-06-02 05:10:54,user_304,device_979,session_7154,70.78.67.176,65.172.222.63,42797,22,UDP,Canada,New York,OAuth,Local,5,0,4370,7,Admin,Windows,Chrome,Mobile,None,Low,0.09445705126871917,0,0,Allowed,Resolved,0.0
735,2024-06-28 18:53:08,user_399,device_128,session_5315,194.184.247.105,104.251.68.160,59073,3389,UDP,USA,Sao Paulo,MFA,Local,7,0,3823,36,Admin,iOS,Safari,Desktop,None,Low,0.2066120806809758,0,0,Allowed,Resolved,0.0
736,2024-02-21 02:52:08,user_223,device_923,session_98,200.19.41.26,28.64.68.223,1103,22,UDP,China,London,MFA,Remote,7,1,3841,147,User,macOS,Safari,Mobile,Brute Force,Medium,0.9152518840307584,0,1,Blocked,Resolved,0.0
737,2024-01-28 01:48:46,user_42,device_885,session_3879,158.133.81.146,107.111.21.214,10982,443,UDP,Nigeria,Sao Paulo,MFA,Local,3,1,286,185,User,macOS,Safari,Desktop,None,Low,0.13128687108263926,0,0,Allowed,Resolved,0.0
738,2024-06-02 04:24:32,user_19,device_46,session_8643,130.56.229.145,92.82.225.79,39573,80,ICMP,UK,Berlin,Password,Remote,3,1,1721,156,User,Android,Chrome,Desktop,None,Low,0.7379113331517339,0,0,Allowed,Resolved,0.0
739,2024-06-30 11:26:44,user_154,device_364,session_9847,199.145.210.7,184.192.148.166,19530,21,UDP,Canada,New York,MFA,VPN,7,0,7017,40,User,Android,Firefox,Desktop,None,Low,0.1332267479843533,0,0,Allowed,Resolved,0.0
740,2024-02-26 15:46:41,user_468,device_850,session_5074,2.65.20.34,41.169.240.203,44054,21,ICMP,China,Delhi,OAuth,VPN,1,1,2758,148,User,macOS,Edge,Desktop,None,Low,0.05218499196636284,0,0,Allowed,Resolved,0.0
741,2024-03-26 16:58:26,user_349,device_294,session_9192,136.249.102.81,83.191.161.143,22764,3389,ICMP,China,Lagos,Password,VPN,8,1,7000,178,User,Android,Chrome,Desktop,Phishing,Medium,0.10985975705273343,0,0,Blocked,Resolved,0.0
742,2024-04-29 18:45:07,user_438,device_423,session_5353,177.123.106.192,100.214.154.71,48774,443,ICMP,Canada,Sao Paulo,Password,Local,5,1,4085,196,Admin,Linux,Edge,Mobile,None,Low,0.22191562271330256,0,0,Allowed,Resolved,0.0
743,2024-04-16 18:35:54,user_157,device_493,session_847,70.48.15.235,212.34.60.252,1469,443,ICMP,USA,Abuja,MFA,Remote,1,1,3978,176,User,Android,Safari,Desktop,None,Low,0.7233586117188129,0,0,Allowed,Resolved,0.0
744,2024-11-28 11:27:53,user_304,device_279,session_2331,223.235.7.49,182.109.68.206,28905,443,UDP,India,Delhi,Password,VPN,9,1,6693,53,User,Windows,Edge,Mobile,Brute Force,Medium,0.28654739855381706,0,1,Blocked,Investigating,0.0
745,2024-06-25 06:29:45,user_186,device_156,session_9709,142.9.115.154,130.75.81.128,56097,22,ICMP,USA,Berlin,MFA,VPN,8,0,5773,111,User,Windows,Chrome,Desktop,Malware,High,0.7630193978156674,1,0,Quarantined,Resolved,253.00855892870592
746,2024-08-11 09:18:53,user_177,device_261,session_5919,37.79.143.52,235.197.220.225,51082,22,UDP,UK,London,Password,VPN,7,1,972,104,Admin,macOS,Firefox,Server,None,Low,0.785331691138784,0,0,Allowed,Resolved,0.0
747,2024-08-29 21:41:00,user_9,device_321,session_2107,102.192.136.251,123.180.146.91,61393,443,TCP,Canada,Berlin,Password,Local,4,1,6273,46,User,iOS,Safari,Mobile,None,Low,0.18818416916794556,0,0,Allowed,Resolved,0.0
748,2024-02-21 21:34:05,user_121,device_88,session_9433,61.46.179.190,163.81.238.170,19756,21,ICMP,UK,Beijing,Password,Local,2,1,346,165,User,Linux,Firefox,Desktop,None,Low,0.7300751666033292,0,0,Allowed,Resolved,0.0
749,2024-04-08 09:58:55,user_107,device_978,session_8290,112.226.243.230,1.43.242.42,13406,443,UDP,Germany,Abuja,Password,Local,7,1,1726,87,Admin,Linux,Chrome,Desktop,None,Low,0.7905921286504128,0,0,Allowed,Resolved,0.0
750,2024-10-12 03:52:37,user_31,device_709,session_3816,40.158.69.204,135.237.13.241,9219,443,UDP,India,Delhi,Password,VPN,2,1,3301,32,User,Windows,Firefox,Server,Malware,High,0.9955202282643788,1,0,Quarantined,Resolved,155.53991211730002
751,2024-05-24 19:27:41,user_432,device_615,session_9175,89.229.155.129,85.59.241.10,5342,21,TCP,Germany,Abuja,MFA,VPN,2,1,5401,118,Admin,Linux,Firefox,Server,Brute Force,Medium,0.8505844698222473,0,1,Blocked,Investigating,0.0
752,2024-04-19 13:36:57,user_287,device_334,session_9584,43.166.42.124,200.176.67.66,24463,22,UDP,Nigeria,London,Password,Local,4,1,6823,179,User,Android,Chrome,Desktop,Insider,Critical,0.9429701894309558,0,1,Investigating,Resolved,128.35597823082918
753,2024-10-29 11:07:39,user_187,device_366,session_9443,118.156.183.100,254.31.161.215,43451,80,TCP,China,Abuja,Password,VPN,9,1,629,121,User,Android,Edge,Server,DDoS,High,0.27906027717993653,0,1,Blocked,Investigating,0.0
754,2024-05-23 12:23:32,user_58,device_424,session_9685,112.48.179.185,111.71.165.215,2378,443,TCP,Brazil,Beijing,Password,Remote,4,1,2878,168,Admin,Android,Edge,Server,None,Low,0.30968056435145586,0,0,Allowed,Resolved,0.0
755,2024-01-13 00:54:22,user_221,device_10,session_7803,247.104.141.221,5.250.58.59,4555,22,TCP,China,London,Password,Remote,6,1,5512,109,User,Windows,Edge,Mobile,None,Low,0.26396673673559257,0,0,Allowed,Resolved,0.0
756,2024-10-11 08:44:05,user_483,device_956,session_8710,156.159.247.8,5.106.182.112,24555,80,UDP,Nigeria,Lagos,Password,Local,1,1,7131,91,Admin,Android,Firefox,Desktop,None,Low,0.048244123136541694,0,0,Allowed,Resolved,0.0
757,2024-08-08 11:46:18,user_112,device_954,session_5010,47.233.172.221,187.50.197.216,62876,3389,UDP,Canada,New York,OAuth,VPN,8,0,94,190,User,iOS,Edge,Desktop,Insider,Critical,0.4735396468988905,0,1,Investigating,Investigating,173.98207069100556
758,2024-07-24 00:00:52,user_213,device_53,session_1695,240.150.139.162,113.143.114.253,48777,3389,ICMP,Brazil,Delhi,MFA,Local,7,1,1988,66,Root,Linux,Edge,Server,None,Low,0.619695855404297,0,0,Allowed,Resolved,0.0
759,2024-08-20 12:32:35,user_144,device_82,session_6733,59.229.91.98,139.1.13.30,22724,443,UDP,Brazil,London,OAuth,Local,7,0,1288,31,Admin,Android,Chrome,Desktop,None,Low,0.715191870653649,0,0,Allowed,Resolved,0.0
760,2024-08-10 05:48:55,user_417,device_638,session_8233,19.213.41.85,89.42.120.23,33226,80,TCP,USA,London,Password,Remote,4,1,2476,51,User,iOS,Chrome,Mobile,None,Low,0.20426755323351986,0,0,Allowed,Resolved,0.0
761,2024-11-02 20:56:26,user_214,device_930,session_9663,196.146.233.115,154.234.214.111,21984,3389,ICMP,China,Beijing,Password,VPN,8,0,741,96,User,Windows,Edge,Server,Phishing,Medium,0.8416062316585045,0,0,Blocked,Resolved,0.0
762,2024-12-22 15:51:30,user_437,device_604,session_6067,143.100.245.127,195.192.68.133,29425,443,TCP,USA,London,MFA,Local,3,1,2639,151,User,Windows,Firefox,Server,None,Low,0.38836687767154754,0,0,Allowed,Resolved,0.0
763,2024-05-12 05:32:14,user_77,device_889,session_9932,227.146.149.237,111.234.129.253,20133,80,UDP,UK,Abuja,Password,VPN,7,1,4663,30,User,iOS,Chrome,Desktop,None,Low,0.5920643077549167,0,0,Allowed,Resolved,0.0
764,2024-02-22 09:43:01,user_412,device_922,session_2621,106.23.174.113,30.67.220.161,36585,22,TCP,Nigeria,New York,MFA,Local,9,0,4483,188,Admin,Linux,Firefox,Desktop,Malware,High,0.44923713077591576,1,0,Quarantined,Resolved,317.15827441423136
765,2024-06-13 07:55:38,user_73,device_254,session_6031,4.237.38.20,113.23.165.190,30574,80,TCP,Canada,Berlin,Password,VPN,6,1,3628,21,Admin,Windows,Safari,Mobile,Malware,High,0.8409248945898514,1,0,Quarantined,Open,262.01997466583083
766,2024-09-02 15:00:03,user_391,device_936,session_6829,187.242.88.203,105.55.64.193,58037,3389,ICMP,USA,Beijing,OAuth,Local,1,1,1676,180,User,macOS,Safari,Server,None,Low,0.6302625280840807,0,0,Allowed,Resolved,0.0
767,2024-08-14 17:08:45,user_488,device_577,session_4780,252.230.157.77,68.109.145.254,29536,3389,TCP,USA,Beijing,OAuth,Local,3,1,1832,12,Admin,Windows,Chrome,Mobile,None,Low,0.6993788657332212,0,0,Allowed,Resolved,0.0
768,2024-02-06 19:50:07,user_258,device_708,session_1968,74.131.196.134,87.5.242.131,58761,22,ICMP,China,Berlin,MFA,Remote,4,1,6453,182,Admin,macOS,Chrome,Mobile,None,Low,0.07142277109115747,0,0,Allowed,Resolved,0.0
769,2024-11-12 01:44:42,user_61,device_294,session_9515,159.112.35.37,175.239.100.23,45475,443,TCP,Nigeria,Beijing,MFA,Local,1,1,4403,78,User,Linux,Firefox,Desktop,None,Low,0.3088438091424591,0,0,Allowed,Resolved,0.0
770,2024-05-18 05:17:03,user_94,device_592,session_1014,152.228.227.134,196.210.134.26,62052,22,TCP,India,Sao Paulo,MFA,VPN,5,1,597,105,Admin,macOS,Chrome,Server,None,Low,0.4094962783455518,0,0,Allowed,Resolved,0.0
771,2024-09-28 07:14:16,user_215,device_900,session_1983,73.211.15.243,98.234.63.19,44656,21,TCP,USA,New York,Password,Remote,2,1,4560,65,User,Linux,Chrome,Desktop,None,Low,0.12661982904502367,0,0,Allowed,Resolved,0.0
772,2024-05-25 15:01:31,user_420,device_927,session_6892,218.15.144.77,217.222.53.184,59654,80,ICMP,Germany,Delhi,Password,Local,9,0,3579,103,User,macOS,Safari,Server,Brute Force,Medium,0.9298010863077227,0,1,Blocked,Investigating,0.0
773,2024-10-25 06:29:14,user_231,device_689,session_2330,36.171.126.227,43.99.204.33,28515,80,UDP,Brazil,Berlin,Password,VPN,1,1,6313,22,Admin,Linux,Firefox,Mobile,None,Low,0.45801462431594586,0,0,Allowed,Resolved,0.0
774,2024-09-20 14:25:49,user_179,device_637,session_3469,57.254.55.82,107.156.102.233,10155,22,UDP,UK,New York,Password,VPN,3,1,2481,25,Admin,Windows,Chrome,Server,None,Low,0.44150674328917106,0,0,Allowed,Resolved,0.0
775,2024-05-07 06:07:30,user_462,device_699,session_5159,185.83.195.34,250.113.169.150,44261,22,TCP,Nigeria,Beijing,Password,Local,6,1,1392,170,Admin,Linux,Edge,Mobile,None,Low,0.175454970196941,0,0,Allowed,Resolved,0.0
776,2024-03-16 16:00:06,user_260,device_655,session_5836,176.6.252.73,163.200.199.196,32569,3389,ICMP,China,Beijing,Password,Local,3,1,2716,58,User,Android,Edge,Server,Brute Force,Medium,0.9159920013620774,0,1,Blocked,Investigating,0.0
777,2024-07-22 21:15:53,user_322,device_376,session_1433,199.232.87.240,139.122.164.49,50479,22,ICMP,India,New York,MFA,Remote,3,1,1198,160,User,Android,Firefox,Desktop,None,Low,0.17183455691691618,0,0,Allowed,Resolved,0.0
778,2024-11-23 07:27:02,user_1,device_673,session_9614,251.111.64.43,248.186.41.209,13251,21,ICMP,UK,Abuja,Password,Local,2,1,629,79,Admin,Windows,Safari,Server,None,Low,0.7680324542540824,0,0,Allowed,Resolved,0.0
779,2024-08-28 02:32:21,user_175,device_167,session_5530,1.142.224.243,112.74.65.69,24642,80,UDP,USA,Berlin,Password,Local,9,0,2719,13,User,macOS,Safari,Mobile,Phishing,Medium,0.204446367065663,0,0,Blocked,Investigating,0.0
780,2024-11-11 21:45:44,user_485,device_585,session_560,18.222.224.232,215.11.190.84,39442,21,UDP,USA,London,Password,Local,5,0,6160,126,User,iOS,Safari,Mobile,None,Low,0.5932377215654173,0,0,Allowed,Resolved,0.0
